store	date_open	date_close	cart	source	seat	place_checkout	order	orderdate	product	quantity	options	place_item	user	customer
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T22:45:06Z	2022-09-06T22:57:54Z	e161050e2eaa65be655aa6a895f4f4e35dcf38f1	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	8e441b0d31fe0c741d61196e4e3b6b937c870779	2022-09-06T22:45:18Z	18c6e27665389d81235de9c1aa6d43b689a9e1b1	1			1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T22:59:00Z	2022-09-06T23:02:46Z	71c8b6fa164435b0d1bc09e5a7d7d1e3f686e486	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	b9fdc999b3a981ac5cf4f6d93190fe0aef34c070	2022-09-06T22:59:05Z	1d72bc10bced4ac696a1e7ad9524865ab976c7e9	1		7sa4clpol45ht	8jqglfee4udbr	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T22:58:52Z	2022-09-06T23:07:44Z	a1c1d2576f337a10e57f52423293be38b0a853ec	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	d47c7fb9700dea965863f53323078b915b383366	2022-09-06T22:59:00Z	64de03f3237a409a82a47b20ebdc6a9b12630340	1		7sa4clpol45ht	1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T22:58:52Z	2022-09-06T23:07:44Z	a1c1d2576f337a10e57f52423293be38b0a853ec	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	d47c7fb9700dea965863f53323078b915b383366	2022-09-06T22:59:00Z	18c6e27665389d81235de9c1aa6d43b689a9e1b1	1			1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:04:06Z	2022-09-06T23:08:26Z	84c29474e7bc95c11bb33b3e8751577833b8ebfc	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	073d5d586ed338cdff617c13f64b19a6bdc25b41	2022-09-06T23:04:20Z	5a59459c778cc7ed48e02fdfe2500d3444a1eeb9	4		7sa4clpol45ht	1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:04:06Z	2022-09-06T23:08:26Z	84c29474e7bc95c11bb33b3e8751577833b8ebfc	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	073d5d586ed338cdff617c13f64b19a6bdc25b41	2022-09-06T23:04:20Z	99f07d9d6fddb9c55915574c03781c2363fc21a2	1		7sa4clpol45ht	1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:02:48Z	2022-09-06T23:08:35Z	b082cae2073a7c98f961c532ac41c4a761dc5c0c	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	c6c3a4b16b4e38d519f60ee4be854daf9890e5bb	2022-09-06T23:02:55Z	99f07d9d6fddb9c55915574c03781c2363fc21a2	1		7sa4clpol45ht	1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:02:48Z	2022-09-06T23:08:35Z	b082cae2073a7c98f961c532ac41c4a761dc5c0c	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	c6c3a4b16b4e38d519f60ee4be854daf9890e5bb	2022-09-06T23:02:55Z	18c6e27665389d81235de9c1aa6d43b689a9e1b1	1			1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:01:58Z	2022-09-06T23:08:55Z	d0f6478a51c89d5d25a1a8688c3c42341f0e51ff	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	7a4df9c44d33a46ab0f646c933b456dada73cf75	2022-09-06T23:02:01Z	e8352a217150f9c42cf1def262e345b26e8ffae3	1		7sa4clpol45ht	1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:15:19Z	2022-09-06T23:24:12Z	fb0bf2e58f77d36cb2c801496e764385ef4a1359	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	2b99a176ac3e3b668195997611740d122ec67981	2022-09-06T23:15:24Z	5591ff91b319cc2b3f0e92181e12af8db97b0c41	1		7sa4clpol45ht	8jqglfee4udbr	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:12:18Z	2022-09-06T23:25:16Z	21ed5c931304c5673b91cc0ef11c86733f88e2bf	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	cf0b25cd1b3c8111fe813dd90495b72a2a4bdb5b	2022-09-06T23:12:22Z	e8352a217150f9c42cf1def262e345b26e8ffae3	4		7sa4clpol45ht	8jqglfee4udbr	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:25:24Z	2022-09-06T23:25:34Z	808c03694ae0c27e01e66d08ffad138fe465d764	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	a59857f7f3cae336d07cf948862de233c0d88877	2022-09-06T23:25:28Z	6dc87e839fde617cc9898fd236b6318ba8234dca	1		7sa4clpol45ht	bp374nujbde75	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:18:56Z	2022-09-06T23:26:21Z	c08dd8d5dc9d7335bda4ce8263f4c56e10b8a45d	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	f143bf32d2509c7e2af974a539f51687346f8a2f	2022-09-06T23:18:59Z	0eb46c99c29abc97acdcfd8861012cce94bda6d8	1		7sa4clpol45ht	8jqglfee4udbr	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:35:26Z	2022-09-06T23:36:12Z	eede831df8b3f6f856f9d4d6b299914ca0e55cb1	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	a98b64da99b0e6e2d0abb3100be66f53f0b2bc83	2022-09-06T23:35:28Z	5a59459c778cc7ed48e02fdfe2500d3444a1eeb9	1		7sa4clpol45ht	bp374nujbde75	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:32:57Z	2022-09-06T23:36:48Z	5c46c212de43545e9d91c858579e662c9daa9b25	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	bbd9b1e5ec9d7cb92919ddb7dafe65c5bc3141fd	2022-09-06T23:33:15Z	18c6e27665389d81235de9c1aa6d43b689a9e1b1	2			d7eoqutk113gc	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:32:57Z	2022-09-06T23:36:48Z	5c46c212de43545e9d91c858579e662c9daa9b25	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	bbd9b1e5ec9d7cb92919ddb7dafe65c5bc3141fd	2022-09-06T23:33:15Z	e8352a217150f9c42cf1def262e345b26e8ffae3	3		7sa4clpol45ht	d7eoqutk113gc	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:48:01Z	2022-09-06T23:49:53Z	f5dd21e8ef48cb8611ae6410260e896eb49df039	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	db74879b9643daf74d821cae343366a4206f43d9	2022-09-06T23:48:16Z	76df7fd121d97a30d15f04baa5471efe292e9624	1		5b80irjqgbmmp	8jqglfee4udbr	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:48:01Z	2022-09-06T23:49:53Z	f5dd21e8ef48cb8611ae6410260e896eb49df039	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	db74879b9643daf74d821cae343366a4206f43d9	2022-09-06T23:48:16Z	18c6e27665389d81235de9c1aa6d43b689a9e1b1	1			8jqglfee4udbr	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:49:49Z	2022-09-06T23:51:19Z	8bbe3f726bf49aead62c9f08a6f2b66a4dd21a47	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	1cbf671e7fa597f4c4df9eb1809dba13c44e43c3	2022-09-06T23:50:05Z	58e2b85750145054ea3040525e77070ffc166c29	1		5b80irjqgbmmp	1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:55:27Z	2022-09-06T23:59:49Z	5e55abf975dd6f80e52fe6d1fed7e027dda8ddd7	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	f0858fa9d8407c5a0385acc76ddbdfba10d9e02d	2022-09-06T23:56:04Z	0eb46c99c29abc97acdcfd8861012cce94bda6d8	1		7sa4clpol45ht	1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:55:27Z	2022-09-06T23:59:49Z	5e55abf975dd6f80e52fe6d1fed7e027dda8ddd7	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	2ab08c550bbba7d42f13ca3f34388db34a14d163	2022-09-06T23:55:34Z	a7204937303bdbfbdd726c545ce64ddce96e3a01	1		5b80irjqgbmmp	1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:55:27Z	2022-09-06T23:59:49Z	5e55abf975dd6f80e52fe6d1fed7e027dda8ddd7	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	2ab08c550bbba7d42f13ca3f34388db34a14d163	2022-09-06T23:55:34Z	18c6e27665389d81235de9c1aa6d43b689a9e1b1	1			1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:56:57Z	2022-09-07T00:00:07Z	22e83d1c2d41fe86bde12eabc6df79cf3854b286	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	7d423a2673d258b9113fd3075e4675f1eba99954	2022-09-06T23:56:58Z	563f6d3dc3d78fa8aeb5dc498be36113f9db2aa0	1	b2e6a6425a592cce059f5df32f1fcb4bd89b8574	7sa4clpol45ht	1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:56:32Z	2022-09-07T00:04:25Z	27a98768690e2e03f1b579675adac61365942e7e	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	6b8d0be11e6a484b973be4e151c088abf5cc8d2d	2022-09-06T23:56:40Z	3e72b21c1bca38752b80e1e4a140f86ece24b124	1		7sa4clpol45ht	8jqglfee4udbr	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:56:32Z	2022-09-07T00:04:25Z	27a98768690e2e03f1b579675adac61365942e7e	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	6b8d0be11e6a484b973be4e151c088abf5cc8d2d	2022-09-06T23:56:40Z	18c6e27665389d81235de9c1aa6d43b689a9e1b1	1			8jqglfee4udbr	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-07T00:09:03Z	2022-09-07T00:10:06Z	1965aae9ac70a777a25cdd13a15f570d0a2dfde3	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	51e8ebe1d4d3bddfe60ec0ecd240625dd9097d93	2022-09-07T00:09:16Z	8b0486a43f5e11e3f3df39b9a9339bacea9c94de	2		7sa4clpol45ht	bp374nujbde75	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-07T00:09:03Z	2022-09-07T00:10:06Z	1965aae9ac70a777a25cdd13a15f570d0a2dfde3	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	51e8ebe1d4d3bddfe60ec0ecd240625dd9097d93	2022-09-07T00:09:16Z	0ed1b9637b53e4b0c2e6b64e418cc0dfb90c301d	1		7sa4clpol45ht	bp374nujbde75	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-07T00:09:03Z	2022-09-07T00:10:26Z	ce506bcd1cea69686f82c3a6ef652de770cb1029	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	7ee20e8b16542e47e7817c511872d2d94406eef3	2022-09-07T00:09:13Z	416dde2dd536ceafd7236672dbb77bfdf3eb28aa	1		5b80irjqgbmmp	1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-07T00:09:03Z	2022-09-07T00:10:26Z	ce506bcd1cea69686f82c3a6ef652de770cb1029	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	7ee20e8b16542e47e7817c511872d2d94406eef3	2022-09-07T00:09:13Z	18c6e27665389d81235de9c1aa6d43b689a9e1b1	1			1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T21:06:02Z	2022-09-07T00:16:23Z	754ab42cb8eddb776e5b790d44587ee518e5d31f	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	22dcad227799f97fe51161605b2de4a4ef70a7fa	2022-09-06T21:06:24Z	3a25842a8d3bb358d719c2d16736934190539fc7	1		5b80irjqgbmmp	1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T21:06:02Z	2022-09-07T00:16:23Z	754ab42cb8eddb776e5b790d44587ee518e5d31f	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	22dcad227799f97fe51161605b2de4a4ef70a7fa	2022-09-06T21:06:24Z	213cc05f478383ecbc2146f04140f1b1dea3aa15	1		5b80irjqgbmmp	1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T21:06:02Z	2022-09-07T00:16:23Z	754ab42cb8eddb776e5b790d44587ee518e5d31f	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	22dcad227799f97fe51161605b2de4a4ef70a7fa	2022-09-06T21:06:24Z	8b0486a43f5e11e3f3df39b9a9339bacea9c94de	2		7sa4clpol45ht	1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T21:06:02Z	2022-09-07T00:16:23Z	754ab42cb8eddb776e5b790d44587ee518e5d31f	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	6bb028a9d8d1baaa6d162b83253e76777113df8e	2022-09-06T22:16:53Z	275aa20ad05413338c584c18d70855483c13cd01	2		7sa4clpol45ht	d7eoqutk113gc	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T21:06:02Z	2022-09-07T00:16:23Z	754ab42cb8eddb776e5b790d44587ee518e5d31f	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	edb7e791f343bd8321039a17514c92e74271eb22	2022-09-06T23:19:40Z	275aa20ad05413338c584c18d70855483c13cd01	2		7sa4clpol45ht	8jqglfee4udbr	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T21:06:02Z	2022-09-07T00:16:23Z	754ab42cb8eddb776e5b790d44587ee518e5d31f	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	e7890a6648525eb8da15f787665208f9b43b9382	2022-09-06T23:19:54Z	18c6e27665389d81235de9c1aa6d43b689a9e1b1	2			8jqglfee4udbr	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T22:10:49Z	2022-09-07T00:18:35Z	ae2c7e85e80e4aaa1acec0abe2633583ef5758be	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	9bb047f767444eebae75878c2b46a659e5545a3d	2022-09-06T22:10:53Z	5a59459c778cc7ed48e02fdfe2500d3444a1eeb9	1		7sa4clpol45ht	d7eoqutk113gc	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T22:10:49Z	2022-09-07T00:18:35Z	ae2c7e85e80e4aaa1acec0abe2633583ef5758be	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	5cfcf085d5b89db90d57ddb7e83502358477c807	2022-09-06T22:17:33Z	18c6e27665389d81235de9c1aa6d43b689a9e1b1	2			d7eoqutk113gc	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T22:10:49Z	2022-09-07T00:18:35Z	ae2c7e85e80e4aaa1acec0abe2633583ef5758be	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	5cfcf085d5b89db90d57ddb7e83502358477c807	2022-09-07T00:18:32Z	18c6e27665389d81235de9c1aa6d43b689a9e1b1	-1			d88vg1kbus1uj	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T22:10:49Z	2022-09-07T00:18:35Z	ae2c7e85e80e4aaa1acec0abe2633583ef5758be	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	9bb047f767444eebae75878c2b46a659e5545a3d	2022-09-07T00:18:32Z	5a59459c778cc7ed48e02fdfe2500d3444a1eeb9	-1		7sa4clpol45ht	d88vg1kbus1uj	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T22:10:49Z	2022-09-07T00:18:35Z	ae2c7e85e80e4aaa1acec0abe2633583ef5758be	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	5cfcf085d5b89db90d57ddb7e83502358477c807	2022-09-07T00:18:32Z	18c6e27665389d81235de9c1aa6d43b689a9e1b1	-1			d88vg1kbus1uj	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-07T00:16:09Z	2022-09-07T00:19:19Z	4c9eb428afd8d42d56641a7dd3e74ee762ce607a	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	604d2ed5df5a1d82279973ab997a282331527959	2022-09-07T00:16:51Z	5a59459c778cc7ed48e02fdfe2500d3444a1eeb9	1		7sa4clpol45ht	1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-07T00:16:09Z	2022-09-07T00:19:19Z	4c9eb428afd8d42d56641a7dd3e74ee762ce607a	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	3fef2f8a2ae9a498454746bcc7b7a0e0902b8703	2022-09-07T00:16:13Z	76df7fd121d97a30d15f04baa5471efe292e9624	1		5b80irjqgbmmp	1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-07T00:16:09Z	2022-09-07T00:19:19Z	4c9eb428afd8d42d56641a7dd3e74ee762ce607a	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	26a417b213cd5ca4b17bd17764942660397856be	2022-09-07T00:16:38Z	18c6e27665389d81235de9c1aa6d43b689a9e1b1	1			1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-07T00:21:18Z	2022-09-07T00:23:34Z	a8037637edfbc6c94f7a6e18ed64c90e058dd899	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	550753ae9e8d61157e16da1602b72bdf7e926961	2022-09-07T00:21:24Z	6e241e66598cce5838cb8ed2bc922ccadcfebb87	1		5b80irjqgbmmp	1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-07T00:25:57Z	2022-09-07T00:27:37Z	adf5c0d4e9a002a2edf7458c28dc597e144e38cf	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	a22c2748ce5ec4402324564e03c642c2dc93d9f0	2022-09-07T00:26:02Z	4f79aafaa07e0590f819c1e41a525d3eb8d48c54	1		7sa4clpol45ht	d7eoqutk113gc	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-07T00:28:35Z	2022-09-07T00:29:41Z	84876645c6350548faaf1e8ce021e9365c7d5fd9	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	92781641a0502b966a5277abe6c4610b2a9910c8	2022-09-07T00:28:38Z	5071d6c32abff3646951549c0de12d00cbf5b5bd	1		7sa4clpol45ht	bp374nujbde75	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-07T00:24:44Z	2022-09-07T00:32:37Z	3d20591ec73bf4d04130b4233f653a171fdc58c4	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	008e3cde05b08f421d2fee58153cf2280852cc53	2022-09-07T00:24:50Z	5a59459c778cc7ed48e02fdfe2500d3444a1eeb9	5		7sa4clpol45ht	1cb0nsb92i02	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-07T00:29:59Z	2022-09-07T00:33:15Z	7e23153598a5e7de34e50dc791ac901317fa6d02	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	51716abb1ff1d6db6031b220817d01ba39eaad72	2022-09-07T00:30:06Z	29ea18dbbc89a1dca2e2a916fd8ff40847ae336d	1		7sa4clpol45ht	8jqglfee4udbr	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-07T00:29:59Z	2022-09-07T00:33:15Z	7e23153598a5e7de34e50dc791ac901317fa6d02	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	51716abb1ff1d6db6031b220817d01ba39eaad72	2022-09-07T00:30:06Z	18c6e27665389d81235de9c1aa6d43b689a9e1b1	1			8jqglfee4udbr	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-07T00:32:55Z	2022-09-07T00:35:10Z	ac1d851044f680a641a185a5d0ad2fed8ac58dbb	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	9297f0fd3def439e61eebdc8210b0652cd920609	2022-09-07T00:32:58Z	4f79aafaa07e0590f819c1e41a525d3eb8d48c54	1		7sa4clpol45ht	d7eoqutk113gc	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-06T23:59:34Z	2022-09-07T00:38:16Z	60c6be33fcbbce9f39a4340d94478c4d7fa3b10d	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	a5ad322ea569e3e33b9720d577ef2f02e5e6a05b	2022-09-06T23:59:39Z	58e2b85750145054ea3040525e77070ffc166c29	1		5b80irjqgbmmp	8jqglfee4udbr	
93d9012c904c3764e268bc2316d5c27dd0c784d2	2022-09-07T00:41:29Z	2022-09-07T00:45:55Z	b298d9906d042d855b52629c698b3294dd2c69d6	97c7202bf7dd0af14651f3b1f3fcd93b8280f7c1	f9fb6d45e1c9aa9dca1981054bedc4090cc0357a	ce1d4d7ea60bb8e823571ea83672dbf60f769fd7	eaabfd60ff9d6f8bdb781f964471a2317ac7ac49	2022-09-07T00:41:32Z	0ed1b9637b53e4b0c2e6b64e418cc0dfb90c301d	1		7sa4clpol45ht	d7eoqutk113gc	
